Country Name,Series Name,Year,Value
Mauritius,"Services, value added (% of GDP)",2019,67.41781031
Mauritius,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,2.707241441
Mauritius,"Manufacturing, value added (% of GDP)",2019,10.52004655
Mauritius,"Industry (including construction), value added (% of GDP)",2019,16.91088598
Mexico,"Services, value added (% of GDP)",2019,59.22502268
Mexico,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,3.312218055
Mexico,"Manufacturing, value added (% of GDP)",2019,19.84246419
Mexico,"Industry (including construction), value added (% of GDP)",2019,31.7765006
"Micronesia, Fed. Sts.","Services, value added (% of GDP)",2019,66.13763959
"Micronesia, Fed. Sts.","Agriculture, forestry, and fishing, value added (% of GDP)",2019,23.25449239
"Micronesia, Fed. Sts.","Manufacturing, value added (% of GDP)",2019,0.488147208
"Micronesia, Fed. Sts.","Industry (including construction), value added (% of GDP)",2019,4.817918782
Moldova,"Services, value added (% of GDP)",2019,54.67795953
Moldova,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,10.16081263
Moldova,"Manufacturing, value added (% of GDP)",2019,9.894330508
Moldova,"Industry (including construction), value added (% of GDP)",2019,21.92334893
Monaco,"Services, value added (% of GDP)",2019,86.96311345
Monaco,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,
Monaco,"Manufacturing, value added (% of GDP)",2019,
Monaco,"Industry (including construction), value added (% of GDP)",2019,13.03537046
Mongolia,"Services, value added (% of GDP)",2019,39.74061923
Mongolia,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,11.55838286
Mongolia,"Manufacturing, value added (% of GDP)",2019,7.069555547
Mongolia,"Industry (including construction), value added (% of GDP)",2019,38.09269776
Montenegro,"Services, value added (% of GDP)",2019,58.72446355
Montenegro,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,6.393841539
Montenegro,"Manufacturing, value added (% of GDP)",2019,3.718067504
Montenegro,"Industry (including construction), value added (% of GDP)",2019,16.12944145
Morocco,"Services, value added (% of GDP)",2019,53.4781213
Morocco,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,10.84240174
Morocco,"Manufacturing, value added (% of GDP)",2019,14.74945073
Morocco,"Industry (including construction), value added (% of GDP)",2019,25.24995241
Mozambique,"Services, value added (% of GDP)",2019,40.45297772
Mozambique,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,24.76978181
Mozambique,"Manufacturing, value added (% of GDP)",2019,8.727729553
Mozambique,"Industry (including construction), value added (% of GDP)",2019,23.88826282
Myanmar,"Services, value added (% of GDP)",2019,40.74523113
Myanmar,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,20.84215778
Myanmar,"Manufacturing, value added (% of GDP)",2019,25.32007212
Myanmar,"Industry (including construction), value added (% of GDP)",2019,38.41261109
Namibia,"Services, value added (% of GDP)",2019,58.43045349
Namibia,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,7.083976852
Namibia,"Manufacturing, value added (% of GDP)",2019,12.46239874
Namibia,"Industry (including construction), value added (% of GDP)",2019,27.05058155
Nauru,"Services, value added (% of GDP)",2019,
Nauru,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,
Nauru,"Manufacturing, value added (% of GDP)",2019,
Nauru,"Industry (including construction), value added (% of GDP)",2019,
Nepal,"Services, value added (% of GDP)",2019,52.02271626
Nepal,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,21.58337276
Nepal,"Manufacturing, value added (% of GDP)",2019,4.981441388
Nepal,"Industry (including construction), value added (% of GDP)",2019,13.01067541
Netherlands,"Services, value added (% of GDP)",2019,69.96685341
Netherlands,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,1.635805696
Netherlands,"Manufacturing, value added (% of GDP)",2019,10.77442485
Netherlands,"Industry (including construction), value added (% of GDP)",2019,17.56228053
New Caledonia,"Services, value added (% of GDP)",2019,65.19405941
New Caledonia,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,1.786138614
New Caledonia,"Manufacturing, value added (% of GDP)",2019,
New Caledonia,"Industry (including construction), value added (% of GDP)",2019,22.32673267
New Zealand,"Services, value added (% of GDP)",2019,65.58291418
New Zealand,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,5.694033893
New Zealand,"Manufacturing, value added (% of GDP)",2019,9.674843303
New Zealand,"Industry (including construction), value added (% of GDP)",2019,20.27454925
Nicaragua,"Services, value added (% of GDP)",2019,50.46741193
Nicaragua,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,15.52967804
Nicaragua,"Manufacturing, value added (% of GDP)",2019,14.03947562
Nicaragua,"Industry (including construction), value added (% of GDP)",2019,24.28069441
Niger,"Services, value added (% of GDP)",2019,36.54049277
Niger,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,36.99192039
Niger,"Manufacturing, value added (% of GDP)",2019,7.346278793
Niger,"Industry (including construction), value added (% of GDP)",2019,20.58618049
Nigeria,"Services, value added (% of GDP)",2019,49.7302169
Nigeria,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,21.90629593
Nigeria,"Manufacturing, value added (% of GDP)",2019,11.5223587
Nigeria,"Industry (including construction), value added (% of GDP)",2019,27.38253705
North Macedonia,"Services, value added (% of GDP)",2019,54.99499771
North Macedonia,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,8.132291394
North Macedonia,"Manufacturing, value added (% of GDP)",2019,13.39414999
North Macedonia,"Industry (including construction), value added (% of GDP)",2019,23.70348341
Northern Mariana Islands,"Services, value added (% of GDP)",2019,
Northern Mariana Islands,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,
Northern Mariana Islands,"Manufacturing, value added (% of GDP)",2019,
Northern Mariana Islands,"Industry (including construction), value added (% of GDP)",2019,
Norway,"Services, value added (% of GDP)",2019,57.31028928
Norway,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,1.782461022
Norway,"Manufacturing, value added (% of GDP)",2019,6.276062105
Norway,"Industry (including construction), value added (% of GDP)",2019,29.82445898
Oman,"Services, value added (% of GDP)",2019,50.67344017
Oman,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,1.994719339
Oman,"Manufacturing, value added (% of GDP)",2019,8.02929792
Oman,"Industry (including construction), value added (% of GDP)",2019,51.37925096
Pakistan,"Services, value added (% of GDP)",2019,53.62048263
Pakistan,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,20.67787132
Pakistan,"Manufacturing, value added (% of GDP)",2019,12.58727459
Pakistan,"Industry (including construction), value added (% of GDP)",2019,19.56389458
Palau,"Services, value added (% of GDP)",2019,76.60464147
Palau,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,3.393928747
Palau,"Manufacturing, value added (% of GDP)",2019,1.037239023
Palau,"Industry (including construction), value added (% of GDP)",2019,11.19771468
Panama,"Services, value added (% of GDP)",2019,66.20501385
Panama,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,2.357299521
Panama,"Manufacturing, value added (% of GDP)",2019,5.657542253
Panama,"Industry (including construction), value added (% of GDP)",2019,28.38745041
Papua New Guinea,"Services, value added (% of GDP)",2019,41.83542205
Papua New Guinea,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,16.97614335
Papua New Guinea,"Manufacturing, value added (% of GDP)",2019,1.691022794
Papua New Guinea,"Industry (including construction), value added (% of GDP)",2019,36.71042702
Paraguay,"Services, value added (% of GDP)",2019,49.55860957
Paraguay,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,9.667473664
Paraguay,"Manufacturing, value added (% of GDP)",2019,18.79516824
Paraguay,"Industry (including construction), value added (% of GDP)",2019,33.48931143
Peru,"Services, value added (% of GDP)",2019,54.39156203
Peru,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,6.853031035
Peru,"Manufacturing, value added (% of GDP)",2019,12.84935117
Peru,"Industry (including construction), value added (% of GDP)",2019,30.44919578
Philippines,"Services, value added (% of GDP)",2019,60.85216837
Philippines,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,8.820323747
Philippines,"Manufacturing, value added (% of GDP)",2019,18.5164544
Philippines,"Industry (including construction), value added (% of GDP)",2019,30.32750788
Poland,"Services, value added (% of GDP)",2019,56.88400921
Poland,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,2.369464259
Poland,"Manufacturing, value added (% of GDP)",2019,16.92498816
Poland,"Industry (including construction), value added (% of GDP)",2019,28.63654319
Portugal,"Services, value added (% of GDP)",2019,65.62641557
Portugal,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,2.088548542
Portugal,"Manufacturing, value added (% of GDP)",2019,11.89529572
Portugal,"Industry (including construction), value added (% of GDP)",2019,18.83272376
Puerto Rico,"Services, value added (% of GDP)",2019,47.78352536
Puerto Rico,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,0.682321472
Puerto Rico,"Manufacturing, value added (% of GDP)",2019,47.64169609
Puerto Rico,"Industry (including construction), value added (% of GDP)",2019,50.84441206
Qatar,"Services, value added (% of GDP)",2019,46.45452824
Qatar,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,0.260005315
Qatar,"Manufacturing, value added (% of GDP)",2019,8.333572677
Qatar,"Industry (including construction), value added (% of GDP)",2019,57.16456608
Romania,"Services, value added (% of GDP)",2019,58.45451744
Romania,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,4.420082599
Romania,"Manufacturing, value added (% of GDP)",2019,17.16843646
Romania,"Industry (including construction), value added (% of GDP)",2019,27.59180203
Russian Federation,"Services, value added (% of GDP)",2019,54.17294421
Russian Federation,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,3.530302914
Russian Federation,"Manufacturing, value added (% of GDP)",2019,12.96920728
Russian Federation,"Industry (including construction), value added (% of GDP)",2019,32.15049584
Rwanda,"Services, value added (% of GDP)",2019,49.09856926
Rwanda,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,23.5606353
Rwanda,"Manufacturing, value added (% of GDP)",2019,8.359415827
Rwanda,"Industry (including construction), value added (% of GDP)",2019,18.86474435
Samoa,"Services, value added (% of GDP)",2019,68.97954168
Samoa,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,9.104548751
Samoa,"Manufacturing, value added (% of GDP)",2019,4.540111648
Samoa,"Industry (including construction), value added (% of GDP)",2019,11.95963932
San Marino,"Services, value added (% of GDP)",2019,58.08912903
San Marino,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,0.015277476
San Marino,"Manufacturing, value added (% of GDP)",2019,30.59027596
San Marino,"Industry (including construction), value added (% of GDP)",2019,34.77865695
Sao Tome and Principe,"Services, value added (% of GDP)",2019,83.8140613
Sao Tome and Principe,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,11.92965534
Sao Tome and Principe,"Manufacturing, value added (% of GDP)",2019,2.097813872
Sao Tome and Principe,"Industry (including construction), value added (% of GDP)",2019,7.526113181
Saudi Arabia,"Services, value added (% of GDP)",2019,48.46878063
Saudi Arabia,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,2.559547773
Saudi Arabia,"Manufacturing, value added (% of GDP)",2019,12.48911633
Saudi Arabia,"Industry (including construction), value added (% of GDP)",2019,46.04781884
Senegal,"Services, value added (% of GDP)",2019,50.95479294
Senegal,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,14.89627212
Senegal,"Manufacturing, value added (% of GDP)",2019,14.89211538
Senegal,"Industry (including construction), value added (% of GDP)",2019,23.57280962
Serbia,"Services, value added (% of GDP)",2019,51.16743427
Serbia,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,5.954416345
Serbia,"Manufacturing, value added (% of GDP)",2019,13.68195214
Serbia,"Industry (including construction), value added (% of GDP)",2019,25.59811074
Seychelles,"Services, value added (% of GDP)",2019,70.94296797
Seychelles,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,2.129554451
Seychelles,"Manufacturing, value added (% of GDP)",2019,5.022827874
Seychelles,"Industry (including construction), value added (% of GDP)",2019,12.21856243
Sierra Leone,"Services, value added (% of GDP)",2019,32.8039068
Sierra Leone,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,58.15447086
Sierra Leone,"Manufacturing, value added (% of GDP)",2019,1.951559825
Sierra Leone,"Industry (including construction), value added (% of GDP)",2019,5.55226087
Singapore,"Services, value added (% of GDP)",2019,70.86149776
Singapore,"Agriculture, forestry, and fishing, value added (% of GDP)",2019,0.032188837
Singapore,"Manufacturing, value added (% of GDP)",2019,19.36385133
Singapore,"Industry (including construction), value added (% of GDP)",2019,24.02135238
Sint Maarten (Dutch part),"Services, value added (% of GDP)",2019,87.07542064
Sint Maarten (Dutch part),"Agriculture, forestry, and fishing, value added (% of GDP)",2019,
Sint Maarten (Dutch part),"Manufacturing, value added (% of GDP)",2019,1.256494766
